순번,과목명,담당교수,성적부여,평점,과제,조모임,학점 비율,출결,시험 횟수,추천수,리뷰
10024,기초일본어,윤혜민,Grade,2.67,보통,없음,매우 깐깐함,전자출결,한 번,2,학기가 끝나고서야 이걸 왜들었나 싶음. 기초과정이므로 출석이 중요하니 결석 한번당 100점만점에 5점 감점. 유도리있게 15분까지는 늦어도 지각처리 안하지만 그이후로 무조건 결석처리. 교시별로 따로 체크. 시험문제는 객관식과 주관식 혼합형이며 각각 20문제정도. 수업과는 별도로 요약 및 단어로 구성된 PDF파일 제공. 강의력이 좋지는 않아 날로 먹는 느낌을 강하게 받음. 비대면학기 학점비율 완화에도 불구하고 상당수 C0 부여.
10024,기초일본어,윤혜민,Grade,2.67,보통,없음,매우 깐깐함,전자출결,한 번,0,일본어 아예 못하는 사람은 절대 비추함. 고인물도 많고 기초적인 일본어 실력을 가지고서는 학점 따기 무척 어려움.
10024,기초일본어,윤혜민,Grade,2.67,보통,없음,매우 깐깐함,전자출결,한 번,0,수업내용 매우 기본적인내용위주로함(중간까지 히라가나 가타가나 외움;)  시험문제는 주관식이고 객관식없었던것같음. 답안지에 한자쓰지 말라하셔서 답안지 작성할 때 불편했음  글쓴이는 JLPT 1급인데 3급 이상 있는사람은 수업안듣고 과제만 잘내면 시험 만점받을듯
10024,기초일본어,윤혜민,Grade,2.67,보통,없음,매우 깐깐함,전자출결,한 번,0,일본어를 열심히 배워서 써먹고 싶다는 마음가짐을 가진 분들만 듣기를 추천합니다 교수님 강의에 열정적이어서 좋았습니다
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,강의 개지루하고 개많음 들은적 한번도없음 시험 갯수 개많음 개오바임 진짜 관심없으면 안듣는거 추천 과제는 내기만하면 만점주는듯 시험성적으로 판결나는데 개못봤는데 b떳음 그냥 비추......
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,와 시험이 빈칸 채우는거였는데 백문제 이상나와서 당황했는데 시간 제한도 30분인가 40분인가 더 당황했습니다^^
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,"관심있는 분야라 열심히 공부해서 좋은 성적 받았어요 그래도 시험시간 40분은 쫌 아니라고 생각하지만 ,, 관심있다면 한번쯤은 들어볼만하다고 생각합니다"
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,1,자꾸 감상문 기행문 이런 과제 내주심 시험을 학생 배려1도 안 해줌 음성삽입된 ppt를 2~3일 정도만 올려두고 지우심 지루하고 관심없어서 강의 잘 안 듣게됨..ㅎ 웬만하면 드랍추천
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,과제물 2-3?번 정도 낸거는 다 만점받았지만 시험 정말 대단했고..그래서 학점도 대단했어요 강의내용은 잘 알려주셨지만 너무 지루했어요 그리고 피피티에 음성삽입된거는 못들은부분 듣기가 너무 힘들었어요 동영상으로 업로드해주셨으면 좋았을텐데..
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,음... 수업내용이 지루하고 출결이 널널해서 강의를 미루게됨
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,하나하나 잘 설명해주시긴하지만 지루합니다... 시험도 놀랍습니다
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,그냥 관심있는 분 만 들으세욥... 저는 넘 어려웠네여
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,벼락치기로 a0 얻어냈어요! 나 되게 못봤는데 나보다 더 못본사람들이 많았나보다싶다
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,굿굿구ㅜ수구구굿 진짜 쉬워요 금방 다풀고 강의도 재밌어요
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,교수님께서 수업에서 말씀하시는 모든 것과 유인물의 내용을 잘 정리만 한다면 좋은 성적받을수 있어요!!! 열심히 정리한 덕분에 A+받음
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,강의자료를 동영상으로 안줘서 맨날 변환해서 들었어요 시험은 뭐 이런게 나와 하는 것들도 다 나오더라고요 오픈북이었는데 책 찾아볼 시간도 없어요 그래도 망한점수치곤 학점 잘 주신 것 같네요
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,"이 강의와 관련된 직업군에 관심이 있어서 편하게 수업들었고, 조금만 공부해도 A+ 맞을 수 있다. 암기할게 좀 많아서 문제긴 하다. 111문제를 40분만에 푸는건 좀 아니었다고 볼 수 있다."
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,이번에 a 50 채워주셨음 개인적으로 공부만 하면 성적 정직하게 나오는 과목
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,시험 기간에는 힘들어요 수업 내용이 많아서 근데 미리 공부하면 재밌고 좋을 듯 합니다
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,1,이 분야에 관심이 많으시면 들으세요. 아니면 듣지 마세요.. 비대면이라서 그런지 내용이 매우 많습니다. 그리고 연락을 너무 안 받으세요ㅠㅠ 꼭 관심 있으신 분들만 듣길 바라겠습니다
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,교수님이 다양한 이야기도 해주시고 수업은 재미있는데 내용이 많아요ㅠㅠㅠㅠ
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,2,111문제를 40분만에 어케 풀어유 문제 읽다가 끝나 버렸네
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,1,본인은 흥미고 머고 그냥 학점 따기 위해 학구의 열정이 대단하기에 열심히만 하면 점수 잘 나올듯
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,"도망쳐 교슈님은 디따 착하심 근데 외울 게 넘 마늠,,"
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,비대면이어서 그런지는 모르겠지만 강의를 열심히 .. 꽉 채워주셔서 다운받아놓고 거의 못듣긴함 이 분야에 관심많으면 재밌어할 것 같은데 난 딱히 ..
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,정말 말 그대로 나무 문화나 역사 알려주셨어요. 관심있는 사람은 수업 들으면 많이 배울 수 있어요
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,구냥.....관심없는사람들은 재미없을듯...저도 딱히 나무에 관심이 있는 게 아니라...... 싸강이었어서 그나마 다행....
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,관심있는 사람은 재밌을듯 난 별로 관심 없어서 대충 들음
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,교수님이 재미있으신 분 같다는 생각이 듦 여담인지 아닌지 모르겠는 이야기 많이 하시는 것 같음
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,나무 관련된 질문 많이 나와요 무슨 나무로 만들어졌는지..
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,계절들었는데 강의실 겁나 춥고 공부하기가 싫어서 시험 전날 조금 보고 중간 기말 반정도 쓰니 b+ 나옴
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,기말고사 50문제 중에 5문제 적고 나왔고 중간고사는 반 정도 적고 나왔는데 B0 다같이 수업 안 나가고 다 같이 망하는 수업 15주 중에 중간고사 치고는 수업을 아예 안 감 수업을 안 가고도 운 좋으면 B는 받을 수 있는 수업
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,수업 길고 힘들지만 그냥 들을만함 출석 안 부르시는게 최고
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,"풀 강의에 쉬는 시간 15분 한 번. 집중하기 힘들었어요. 여름,겨울 추운 강의실이라서 집중하기 더 어려웠던 것 같아요. 물론 내용도 재미있는 편이 아니기에 ㅠㅠ 그래도 교수님께서 학생들 많이 생각해주세요!"
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,1,너무 지루하고 교수님 맘대로 풀강이었다가 늦게시작했다가 정시에 시작했다가 그럼  출결 반영 안하는게 장점이자 단점  휴강있는 날은 꼭 과제잇음 영상보고 레포트쓰기  시험 빈칸채우기로 나오는데 교수님이 하는 말 다 외워야 잘볼수있고 피피티에 그림만 덩그러니 잇어서 수업안나오면 뭔소린가 싶을거임
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,시험공부 하실 때 ppt 공부 열심히 하세요. 개인적으로 세세하게 외워야 됐던 거 같아요 .출석 안부르셔서 좋았어용
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,출석을 하지는 안지만 수업을 듣지 않으면 최소 5개는 틀립니다. 그리고 교수님께서 하시는 말씀은 다 받아적어야 해요!
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,수업을 안들으면 학점따기 힘들수도 있습니다.ppt에서도 나오는데 ppt에 없는 내용도 있으니 감안하세요
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,출석 안부르는 건 좋지만 A맞으시려면 수업 열심히 듣고 수업내용이랑 PPT 달달달 외우셔야합니다. 개인적으로는 추천안해요
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,재미가 없고 수업안들어도 ppt 다보면 대부분 맞아요
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,다 떠나서 그냥 너무 재미없다. 거의 3시간 채워서 하는 편이다. 시험은 지나가는 말까지 필기하고 왜워야 맞출 수 있는 문제들이 좀 있다.
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,출결 반영 안 해서 수업 안 나오는 사람들 많아요 근데 시험문제가 이상하게 나와요 그냥 교수님 하시는 말씀 다 받아적고 달달달 외우면 시험은 잘 보겠지만 그렇게 할 자신 없으면 안 듣는게 편해요
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,출석반영안하는건 좋을수도있지만 수업안들으면 ppt를 봐도 내용을 알수없어요. 교수님수업관련 내용 필기하면서 들어야해요. 시험 빈칸이고 출석다하고 수업다들었는데 하나도모르겠어서 망했다생각했는데 평균점수가 낮은지 공부하루이틀했는데 에이나왔어요. 모아니면도같은 강의에요.
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,1,일단 무조건 수업은 다 나가야하고 무조건 여러명이서 들으세요 노트북들고가서 하시는말 다 받아적고 나중에 정리해서 친구들이랑 같이 모아서 보면 A+나옵니다 ㅎㅎ 시험문제는 아 이게 나오겠다하는거는 잘 안나오고 엥 이게 나와? 이런게 나오니 일단 다 외우세요
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,일단 출첵 없는 거 개꿀임ㅎㅎ 근데 시험문제 내는 스타일이 빈칸채우기인데 꼼꼼하게 공부해야 채울 수 있음... 그리고 수업시간에 교수님이 하시는 얘기가 시험에 나와서 좀 힘들었음... 그래도 친구들이랑 같이 스터디하면 학점 잘 받을 수 있음. 친구들이랑 같이 공부해서 학점 에이쁠 다같이 받음ㅎㅎ
10025,나무문화그리고환경,한규성,Grade,3.4,보통,없음,비율 채워줌,반영안함,두 번,0,우선 출석을 전혀 반영안하십니다. 그래서 확인도 안하세요. 그런데 진짜 강의가 무얼 하시고 싶어하시는 건지 전혀 모르겠어요. ppt가 100장이 그냥 거의 다 넘어요. 만약 들으실 생각이 있으시면 녹음해놓았다가 그냥 시험 직전에 듣는 거 추천합니다. 참고로 거의 풀강이에요.
